id,year,zip_code,city,state,climate,building_class,facility_type,floor_area,year_built,number_of_people,occupant_density,operating_hours,lighting,air_flow_control,heating,heating_fuel,cooling,wall_type,wall_insulation_r_value,roof_ceiling,window_glass_layers,window_glass_type,energy_star_label,energy_star_rating,leed_score,electric_eui,fuel_eui,site_eui,source_eui,ghg_emissions_int,data_source
3582095,2019,19102,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Office - Uncategorized,57220,1908,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,61,Unknown,48.4689852544,11.5889377781,60.0579230325,164.3609983659,5.2544701434,Philadelphia Benchmarking Ordinance
3582095,2020,19102,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Office - Uncategorized,57220,1908,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,40.3052213630,11.4059667843,51.7111881474,138.5346602035,4.4633961720,Philadelphia Benchmarking Ordinance
3582170,2017,19104,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Office - Uncategorized,57027,1968,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,68,Unknown,60.6299963175,44.4809914602,105.1109877777,237.0832294703,8.3350979239,Philadelphia Benchmarking Ordinance
3582170,2018,19104,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Office - Uncategorized,57027,1968,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,59,Unknown,61.0682604380,48.8052223508,109.8734827889,242.9998212438,8.4369075647,Philadelphia Benchmarking Ordinance
3582170,2019,19104,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Office - Uncategorized,57027,1968,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,62,Unknown,58.5024905220,45.1335850562,103.6360755782,231.0880845482,7.9963362711,Philadelphia Benchmarking Ordinance
3583473,2013,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,90000,1915,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,45,Unknown,15.3613051933,No Value,No Value,92.9639725782,3.9951353306,Philadelphia Benchmarking Ordinance
3583473,2014,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,90000,1915,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,13,Unknown,16.0950940152,75.3498130624,91.4449070776,129.6558989233,5.7868601511,Philadelphia Benchmarking Ordinance
3583473,2015,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,90000,1915,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,16,Unknown,15.6496620593,71.1862962496,86.8359583089,123.8855499283,5.4410728311,Philadelphia Benchmarking Ordinance
3583473,2016,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,90000,1915,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,32,Unknown,14.8685195237,53.7723374673,68.6408569910,103.1481056450,4.3620824678,Philadelphia Benchmarking Ordinance
3583473,2017,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,90000,1915,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,24,Unknown,15.2236370965,60.9357561473,76.1593932438,111.7847644378,4.7358489826,Philadelphia Benchmarking Ordinance
3583473,2018,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,90000,1915,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,13,Unknown,18.5758134292,72.1313340590,90.7071474882,134.0659549296,5.6087920344,Philadelphia Benchmarking Ordinance
3583473,2019,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,90000,1915,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,7,Unknown,21.9439812656,73.5660418401,95.5100231057,146.1484451061,6.0073577561,Philadelphia Benchmarking Ordinance
3583473,2020,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,90000,1915,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,12,Unknown,17.5291017304,68.4268658015,85.9559675319,126.8895885250,5.3118666229,Philadelphia Benchmarking Ordinance
3583474,2013,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,316000,1985,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,80,Unknown,23.0325443671,45.3196968606,68.3522412277,119.9078710163,5.0048653004,Philadelphia Benchmarking Ordinance
3583474,2014,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,316000,1985,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,73,Unknown,25.6682142154,47.0662447382,72.7344589535,130.0177496113,5.3464873635,Philadelphia Benchmarking Ordinance
3583474,2015,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,316000,1985,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,85,Unknown,22.7743858674,43.1150049920,65.8893908594,116.7823268651,4.7061140287,Philadelphia Benchmarking Ordinance
3583474,2016,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,316000,1985,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,90,Unknown,21.5943583532,35.2298360250,56.8241943782,104.7976130553,4.0585686874,Philadelphia Benchmarking Ordinance
3583474,2017,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,316000,1985,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,73,Unknown,31.6014678460,31.1426412813,62.7441091274,131.9283823819,4.7667826606,Philadelphia Benchmarking Ordinance
3583474,2018,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,316000,1985,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,47,Unknown,37.8438299860,36.9618406756,74.8056706615,157.6395588652,5.5850880999,Philadelphia Benchmarking Ordinance
3583474,2019,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,316000,1985,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,56,Unknown,32.6540243182,36.4883827513,69.1424070695,140.8464382481,5.0632248345,Philadelphia Benchmarking Ordinance
3583474,2020,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,316000,1985,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,57,Unknown,27.8106870331,33.9359933466,61.7466803797,122.9583502979,4.4641101148,Philadelphia Benchmarking Ordinance
3583475,2013,19103,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,96000,1968,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,78,Unknown,21.5304078368,25.5859699971,47.1163778339,98.3069651973,4.1272412052,Philadelphia Benchmarking Ordinance
3583475,2014,19103,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,96000,1968,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,65,Unknown,26.1877874287,26.5964449058,52.7842323345,114.1349217126,4.6694313881,Philadelphia Benchmarking Ordinance
3583475,2015,19103,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Education - Other classroom,96000,1968,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,67,Unknown,25.8559736872,25.3413729336,51.1973466208,111.5890927122,4.4251516443,Philadelphia Benchmarking Ordinance
